Freq.,IR2,fase
1.38038426460292e+001,-4.00000062370153e+001,-4.96941701714470e-002
1.39315680294534e+001,-4.00000063529718e+001,-5.01539909833799e-002
1.40604752412995e+001,-4.00000064710841e+001,-5.06180666418723e-002
1.41905752168913e+001,-4.00000065913923e+001,-5.10864365214927e-002
1.43218789927358e+001,-4.00000067139373e+001,-5.15591403612771e-002
1.44543977074597e+001,-4.00000068387607e+001,-5.20362182681051e-002
1.45881426027539e+001,-4.00000069659048e+001,-5.25177107201071e-002
1.47231250243276e+001,-4.00000070954127e+001,-5.30036585701046e-002
1.48593564228705e+001,-4.00000072273284e+001,-5.34941030490802e-002
1.49968483550241e+001,-4.00000073616967e+001,-5.39890857696819e-002
1.51356124843625e+001,-4.00000074985632e+001,-5.44886487297585e-002
1.52756605823811e+001,-4.00000076379743e+001,-5.49928343159289e-002
1.54170045294960e+001,-4.00000077799774e+001,-5.55016853071837e-002
1.55596563160512e+001,-4.00000079246206e+001,-5.60152448785208e-002
1.57036280433360e+001,-4.00000080719530e+001,-5.65335566046145e-002
1.58489319246116e+001,-4.00000082220246e+001,-5.70566644635190e-002
1.59955802861471e+001,-4.00000083748863e+001,-5.75846128404058e-002
1.61435855682653e+001,-4.00000085305901e+001,-5.81174465313363e-002
1.62929603263977e+001,-4.00000086891888e+001,-5.86552107470695e-002
1.64437172321498e+001,-4.00000088507361e+001,-5.91979511169043e-002
1.65958690743761e+001,-4.00000090152869e+001,-5.97457136925586e-002
1.67494287602648e+001,-4.00000091828971e+001,-6.02985449520840e-002
1.69044093164331e+001,-4.00000093536236e+001,-6.08564918038165e-002
1.70608238900317e+001,-4.00000095275242e+001,-6.14196015903642e-002
1.72186857498606e+001,-4.00000097046580e+001,-6.19879220926326e-002
1.73780082874943e+001,-4.00000098850851e+001,-6.25615015338867e-002
1.75388050184181e+001,-4.00000100688667e+001,-6.31403885838509e-002
1.77010895831747e+001,-4.00000102560653e+001,-6.37246323628473e-002
1.78648757485210e+001,-4.00000104467443e+001,-6.43142824459723e-002
1.80301774085962e+001,-4.00000106409685e+001,-6.49093888673124e-002
1.81970085861004e+001,-4.00000108388038e+001,-6.55100021241984e-002
1.83653834334840e+001,-4.00000110403172e+001,-6.61161731815004e-002
1.85353162341487e+001,-4.00000112455773e+001,-6.67279534759616e-002
1.87068214036586e+001,-4.00000114546536e+001,-6.73453949205731e-002
1.88799134909635e+001,-4.00000116676172e+001,-6.79685499089894e-002
1.90546071796330e+001,-4.00000118845402e+001,-6.85974713199844e-002
1.92309172891022e+001,-4.00000121054964e+001,-6.92322125219499e-002
