Freq.,IR2,fase
2.26986485188384e+000,-5.01029625894991e+001,-1.79878959993307e+002
2.29086765276779e+000,-5.01029619020509e+001,-1.79877840033981e+002
2.31206479017561e+000,-5.01029612018222e+001,-1.79876709712081e+002
2.33345806228102e+000,-5.01029604885753e+001,-1.79875568931732e+002
2.35504928389603e+000,-5.01029597620684e+001,-1.79874417596170e+002
2.37684028662490e+000,-5.01029590220549e+001,-1.79873255607738e+002
2.39883291901951e+000,-5.01029582682836e+001,-1.79872082867874e+002
2.42102904673620e+000,-5.01029575004989e+001,-1.79870899277106e+002
2.44343055269399e+000,-5.01029567184401e+001,-1.79869704735040e+002
2.46603933723436e+000,-5.01029559218420e+001,-1.79868499140354e+002
2.48885731828241e+000,-5.01029551104341e+001,-1.79867282390790e+002
2.51188643150960e+000,-5.01029542839413e+001,-1.79866054383143e+002
2.53512863049793e+000,-5.01029534420830e+001,-1.79864815013253e+002
2.55858588690567e+000,-5.01029525845736e+001,-1.79863564175996e+002
2.58226019063462e+000,-5.01029517111221e+001,-1.79862301765278e+002
2.60615354999892e+000,-5.01029508214322e+001,-1.79861027674021e+002
2.63026799189541e+000,-5.01029499152019e+001,-1.79859741794158e+002
2.65460556197556e+000,-5.01029489921238e+001,-1.79858444016622e+002
2.67916832481906e+000,-5.01029480518846e+001,-1.79857134231337e+002
2.70395836410887e+000,-5.01029470941653e+001,-1.79855812327209e+002
2.72897778280807e+000,-5.01029461186410e+001,-1.79854478192117e+002
2.75422870333819e+000,-5.01029451249806e+001,-1.79853131712902e+002
2.77971326775932e+000,-5.01029441128469e+001,-1.79851772775358e+002
2.80543363795174e+000,-5.01029430818966e+001,-1.79850401264223e+002
2.83139199579941e+000,-5.01029420317797e+001,-1.79849017063170e+002
2.85759054337497e+000,-5.01029409621401e+001,-1.79847620054795e+002
2.88403150312663e+000,-5.01029398726147e+001,-1.79846210120609e+002
2.91071711806663e+000,-5.01029387628338e+001,-1.79844787141024e+002
2.93764965196156e+000,-5.01029376324210e+001,-1.79843350995350e+002
2.96483138952437e+000,-5.01029364809926e+001,-1.79841901561778e+002
2.99226463660822e+000,-5.01029353081578e+001,-1.79840438717374e+002
3.01995172040205e+000,-5.01029341135189e+001,-1.79838962338066e+002
3.04789498962802e+000,-5.01029328966704e+001,-1.79837472298635e+002
3.07609681474074e+000,-5.01029316571994e+001,-1.79835968472702e+002
3.10455958812839e+000,-5.01029303946854e+001,-1.79834450732722e+002
3.13328572431562e+000,-5.01029291086999e+001,-1.79832918949970e+002
3.16227766016841e+000,-5.01029277988066e+001,-1.79831372994527e+002
3.19153785510080e+000,-5.01029264645611e+001,-1.79829812735277e+002
3.22106879128347e+000,-5.01029251055107e+001,-1.79828238039888e+002
