Freq.,IR2,fase
1.17219536554813e+000,-1.02656426279247e+002,-9.01350371191426e+001
1.17489755493953e+000,-1.02636426428582e+002,-9.01353483868777e+001
1.17760597352080e+000,-1.02616426479960e+002,-9.01356603836722e+001
1.18032063565173e+000,-1.02596426639590e+002,-9.01359731306610e+001
1.18304155572516e+000,-1.02576426680293e+002,-9.01362865641271e+001
1.18576874816716e+000,-1.02556426807953e+002,-9.01366007599891e+001
1.18850222743702e+000,-1.02536426929304e+002,-9.01369156282337e+001
1.19124200802737e+000,-1.02516427051098e+002,-9.01372312705295e+001
1.19398810446427e+000,-1.02496427180291e+002,-9.01375476248415e+001
1.19674053130724e+000,-1.02476427291177e+002,-9.01378647106631e+001
1.19949930314938e+000,-1.02456427424042e+002,-9.01381825206925e+001
1.20226443461741e+000,-1.02436427488329e+002,-9.01385010199363e+001
1.20503594037179e+000,-1.02416427622766e+002,-9.01388203632604e+001
1.20781383510678e+000,-1.02396427737384e+002,-9.01391403808639e+001
1.21059813355048e+000,-1.02376427840626e+002,-9.01394610655961e+001
1.21338885046497e+000,-1.02356428005842e+002,-9.01397825442672e+001
1.21618600064636e+000,-1.02336428079837e+002,-9.01401047546860e+001
1.21898959892486e+000,-1.02316428168904e+002,-9.01404277430137e+001
1.22179966016487e+000,-1.02296428282133e+002,-9.01407515279616e+001
1.22461619926504e+000,-1.02276428444838e+002,-9.01410759957770e+001
1.22743923115840e+000,-1.02256428570285e+002,-9.01414011650581e+001
1.23026877081238e+000,-1.02236428700511e+002,-9.01417271603323e+001
1.23310483322890e+000,-1.02216428813720e+002,-9.01420538680850e+001
1.23594743344451e+000,-1.02196428936218e+002,-9.01423813334300e+001
1.23879658653036e+000,-1.02176429062610e+002,-9.01427095223734e+001
1.24165230759241e+000,-1.02156429156135e+002,-9.01430385053574e+001
1.24451461177138e+000,-1.02136429306909e+002,-9.01433682488606e+001
1.24738351424294e+000,-1.02116429431217e+002,-9.01436987704570e+001
1.25025903021771e+000,-1.02096429540644e+002,-9.01440300104585e+001
1.25314117494141e+000,-1.02076429662575e+002,-9.01443620002137e+001
1.25602996369487e+000,-1.02056429777463e+002,-9.01446947962914e+001
1.25892541179416e+000,-1.02036429928614e+002,-9.01450283521930e+001
1.26182753459066e+000,-1.02016430034618e+002,-9.01453627108571e+001
1.26473634747115e+000,-1.01996430154870e+002,-9.01456977876487e+001
1.26765186585784e+000,-1.01976430270957e+002,-9.01460336387604e+001
1.27057410520854e+000,-1.01956430442191e+002,-9.01463702820452e+001
1.27350308101666e+000,-1.01936430573324e+002,-9.01467077215126e+001
1.27643880881134e+000,-1.01916430662577e+002,-9.01470458855403e+001
1.27938130415752e+000,-1.01896430815897e+002,-9.01473848810876e+001
1.28233058265602e+000,-1.01876430924045e+002,-9.01477246358842e+001
1.28528665994361e+000,-1.01856431092998e+002,-9.01480651804916e+001
1.28824955169313e+000,-1.01836431168772e+002,-9.01484064806409e+001
1.29121927361353e+000,-1.01816431333742e+002,-9.01487486048854e+001
