Freq.,IR1,fase
1.20482807228916e+005,-5.79342221488706e+001,-7.37953532869939e+001
1.24498867469879e+005,-5.81975064315866e+001,-7.42918820450913e+001
1.28514927710843e+005,-5.84536409772252e+001,-7.47595879499199e+001
1.32530987951807e+005,-5.87029689652855e+001,-7.52008526599752e+001
1.36547048192771e+005,-5.89458126736160e+001,-7.56178085868179e+001
1.40563108433735e+005,-5.91824747152583e+001,-7.60123698663571e+001
1.44579168674699e+005,-5.94132392642886e+001,-7.63862589484297e+001
1.48595228915663e+005,-5.96383732476642e+001,-7.67410294890103e+001
1.52611289156626e+005,-5.98581274884307e+001,-7.70780861144004e+001
1.56627349397590e+005,-6.00727377915653e+001,-7.73987015320313e+001
1.60643409638554e+005,-6.02824259678947e+001,-7.77040313844289e+001
1.64659469879518e+005,-6.04874007944172e+001,-7.79951271784381e+001
1.68675530120482e+005,-6.06878589113428e+001,-7.82729475685071e+001
1.72691590361446e+005,-6.08839856574838e+001,-7.85383682286918e+001
1.76707650602410e+005,-6.10759558464837e+001,-7.87921905113856e+001
1.80723710843373e+005,-6.12639344868824e+001,-7.90351490602941e+001
1.84739771084337e+005,-6.14480774492996e+001,-7.92679185197396e+001
1.88755831325301e+005,-6.16285320841217e+001,-7.94911194611261e+001
1.92771891566265e+005,-6.18054377930808e+001,-7.97053236295746e+001
1.96787951807229e+005,-6.19789265580298e+001,-7.99110585987760e+001
2.00804012048193e+005,-6.21491234300874e+001,-8.01088119094977e+001
2.04820072289156e+005,-6.23161469821665e+001,-8.02990347565408e+001
2.08836132530120e+005,-6.24801097277208e+001,-8.04821452799327e+001
2.12852192771084e+005,-6.26411185083577e+001,-8.06585315084993e+001
2.16868253012048e+005,-6.27992748527822e+001,-8.08285539974587e+001
2.20884313253012e+005,-6.29546753093507e+001,-8.09925481961363e+001
2.24900373493976e+005,-6.31074117543434e+001,-8.11508265771677e+001
2.28916433734940e+005,-6.32575716778927e+001,-8.13036805544967e+001
2.32932493975903e+005,-6.34052384493541e+001,-8.14513822139976e+001
2.36948554216867e+005,-6.35504915637557e+001,-8.15941858775524e+001
2.40964614457831e+005,-6.36934068708302e+001,-8.17323295188346e+001
2.44980674698795e+005,-6.38340567880065e+001,-8.18660360468182e+001
2.48996734939759e+005,-6.39725104986231e+001,-8.19955144710991e+001
2.53012795180723e+005,-6.41088341365206e+001,-8.21209609614417e+001
2.57028855421687e+005,-6.42430909580705e+001,-8.22425598125057e+001
2.61044915662650e+005,-6.43753415026129e+001,-8.23604843234400e+001
2.65060975903614e+005,-6.45056437421898e+001,-8.24748976009249e+001
2.69077036144578e+005,-6.46340532213908e+001,-8.25859532932734e+001
2.73093096385542e+005,-6.47606231880546e+001,-8.26937962623581e+001
2.77109156626506e+005,-6.48854047155148e+001,-8.27985631993845e+001
2.81125216867470e+005,-6.50084468170148e+001,-8.29003831898799e+001
2.85141277108434e+005,-6.51297965528706e+001,-8.29993782326892e+001
2.89157337349398e+005,-6.52494991309098e+001,-8.30956637172661e+001
2.93173397590361e+005,-6.53675980006731e+001,-8.31893488630948e+001
2.97189457831325e+005,-6.54841349418275e+001,-8.32805371246860e+001
3.01205518072289e+005,-6.55991501471995e+001,-8.33693265652369e+001
3.05221578313253e+005,-6.57126823008102e+001,-8.34558102017344e+001
3.09237638554217e+005,-6.58247686512595e+001,-8.35400763240037e+001
3.13253698795181e+005,-6.59354450807814e+001,-8.36222087899588e+001
3.17269759036145e+005,-6.60447461702667e+001,-8.37022872990913e+001
3.21285819277109e+005,-6.61527052605275e+001,-8.37803876460369e+001
3.25301879518073e+005,-6.62593545100559e+001,-8.38565819558876e+001
3.29317939759036e+005,-6.63647249495105e+001,-8.39309389027561e+001
3.33334000000000e+005,-6.64688465331467e+001,-8.40035239129626e+001
3.37350060240964e+005,-6.65717481873915e+001,-8.40743993540870e+001
3.41366120481928e+005,-6.66734578567464e+001,-8.41436247110143e+001
3.45382180722892e+005,-6.67740025471918e+001,-8.42112567500042e+001
3.49398240963856e+005,-6.68734083672502e+001,-8.42773496717195e+001
3.53414301204820e+005,-6.69717005668577e+001,-8.43419552540678e+001
3.57430361445784e+005,-6.70689035741786e+001,-8.44051229856369e+001
3.61446421686747e+005,-6.71650410304924e+001,-8.44669001904359e+001
3.65462481927711e+005,-6.72601358232702e+001,-8.45273321445931e+001
3.69478542168675e+005,-6.73542101175520e+001,-8.45864621856089e+001
3.73494602409639e+005,-6.74472853857249e+001,-8.46443318147085e+001
3.77510662650603e+005,-6.75393824358007e+001,-8.47009807927978e+001
3.81526722891567e+005,-6.76305214382798e+001,-8.47564472304809e+001
3.85542783132531e+005,-6.77207219516841e+001,-8.48107676725639e+001
3.89558843373495e+005,-6.78100029468387e+001,-8.48639771774330e+001
3.93574903614459e+005,-6.78983828299713e+001,-8.49161093916654e+001
3.97590963855422e+005,-6.79858794646998e+001,-8.49671966202027e+001
4.01607024096386e+005,-6.80725101929688e+001,-8.50172698923906e+001
4.05623084337350e+005,-6.81582918549960e+001,-8.50663590241661e+001
4.09639144578314e+005,-6.82432408082825e+001,-8.51144926766503e+001
4.13655204819278e+005,-6.83273729457383e+001,-8.51616984113876e+001
4.17671265060242e+005,-6.84107037129736e+001,-8.52080027424510e+001
4.21687325301206e+005,-6.84932481247980e+001,-8.52534311856200e+001
4.25703385542170e+005,-6.85750207809736e+001,-8.52980083048189e+001
4.29719445783133e+005,-6.86560358812592e+001,-8.53417577559943e+001
4.33735506024097e+005,-6.87363072397851e+001,-8.53847023285911e+001
4.37751566265061e+005,-6.88158482987918e+001,-8.54268639847823e+001
4.41767626506025e+005,-6.88946721417680e+001,-8.54682638965898e+001
4.45783686746989e+005,-6.89727915060165e+001,-8.55089224810290e+001
4.49799746987953e+005,-6.90502187946796e+001,-8.55488594333982e+001
4.53815807228917e+005,-6.91269660882500e+001,-8.55880937588252e+001
4.57831867469881e+005,-6.92030451555938e+001,-8.56266438021767e+001
4.61847927710844e+005,-6.92784674645095e+001,-8.56645272764294e+001
4.65863987951808e+005,-6.93532441918472e+001,-8.57017612895927e+001
4.69880048192772e+005,-6.94273862332083e+001,-8.57383623702696e+001
4.73896108433736e+005,-6.95009042122472e+001,-8.57743464919346e+001
4.77912168674700e+005,-6.95738084895936e+001,-8.58097290960036e+001
4.81928228915664e+005,-6.96461091714147e+001,-8.58445251137642e+001
4.85944289156628e+005,-6.97178161176336e+001,-8.58787489872329e+001
4.89960349397592e+005,-6.97889389498199e+001,-8.59124146889983e+001
4.93976409638556e+005,-6.98594870587694e+001,-8.59455357411084e+001
4.97992469879519e+005,-6.99294696117867e+001,-8.59781252330549e+001
5.02008530120483e+005,-6.99988955596830e+001,-8.60101958389037e+001
5.06024590361447e+005,-7.00677736435055e+001,-8.60417598336197e+001
5.10040650602411e+005,-7.01361124010071e+001,-8.60728291086286e+001
5.14056710843375e+005,-7.02039201728709e+001,-8.61034151866574e+001
5.18072771084339e+005,-7.02712051086992e+001,-8.61335292358924e+001
5.22088831325303e+005,-7.03379751727776e+001,-8.61631820834902e+001
5.26104891566267e+005,-7.04042381496251e+001,-8.61923842284773e+001
5.30120951807230e+005,-7.04700016493380e+001,-8.62211458540686e+001
5.34137012048194e+005,-7.05352731127389e+001,-8.62494768394364e+001
5.38153072289158e+005,-7.06000598163366e+001,-8.62773867709576e+001
5.42169132530122e+005,-7.06643688771078e+001,-8.63048849529659e+001
